GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,1,1.000000,0.000000,0.000000,0.597421,0.001579,0.000000,0.002987,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,2,1.000000,0.000000,0.000000,0.606379,0.001625,0.000000,0.003032,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,5,1.000000,0.000000,0.000000,0.617211,0.001687,0.000000,0.003086,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,10,1.000000,0.000000,0.000000,0.624018,0.001634,0.000000,0.003120,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,20,1.000000,0.000000,0.000000,0.631805,0.001588,0.000000,0.003159,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,50,1.000000,0.000000,0.000000,0.677942,0.001720,0.000000,0.003390,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,100,1.000000,0.000000,0.000000,0.699798,0.001689,0.000000,0.003499,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,200,1.000000,0.000000,0.000000,0.734016,0.001505,0.000000,0.003670,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,0,1.000000,0.000000,0.000000,12.621672,0.001900,0.000000,0.063108,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,1,1.000000,0.000000,0.000000,2.403371,0.001474,0.000000,0.012017,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,2,1.000000,0.000000,0.000000,2.396870,0.001443,0.000000,0.011984,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,5,1.000000,0.000000,0.000000,2.428554,0.001561,0.000000,0.012143,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,10,1.000000,0.000000,0.000000,2.446945,0.001639,0.000000,0.012235,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,20,1.000000,0.000000,0.000000,2.464728,0.001658,0.000000,0.012324,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,50,1.000000,0.000000,0.000000,2.543339,0.001613,0.000000,0.012717,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,100,1.000000,0.000000,0.000000,2.598414,0.001616,0.000000,0.012992,1000000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,4.000000,200,1.000000,0.000000,0.000000,2.675095,0.001581,0.000000,0.013375,1000000.000000,4.000000
